start_date_new,zip,num_parking_meters,wday
2019-01-26,94105,2956,7
2019-01-26,94107,5753,7
2019-01-26,94108,2285,7
2019-01-26,94109,6807,7
2019-01-26,94110,9925,7
2019-01-26,94111,3565,7
2019-01-26,94112,2944,7
2019-01-26,94114,3628,7
2019-01-26,94115,5116,7
2019-01-26,94116,1863,7
2019-01-26,94117,3009,7
2019-01-26,94118,8796,7
2019-01-26,94121,3761,7
2019-01-26,94122,6842,7
2019-01-26,94123,5081,7
2019-01-26,94124,134,7
2019-01-26,94127,3750,7
2019-01-26,94131,689,7
2019-01-26,94132,502,7
2019-01-26,94133,4903,7
2019-01-26,94134,988,7
2019-01-26,NA,1869,7
2019-01-28,94102,3851,2
2019-01-28,94103,6421,2
2019-01-28,94104,517,2
2019-01-28,94105,2879,2
2019-01-28,94107,5096,2
2019-01-28,94108,1428,2
2019-01-28,94109,5769,2
2019-01-28,94110,9337,2
2019-01-28,94111,4209,2
2019-01-28,94112,2652,2
2019-01-28,94114,3067,2
2019-01-28,94115,4926,2
2019-01-28,94116,1672,2
2019-01-28,94117,2466,2
2019-01-28,94118,8112,2
2019-01-28,94121,3243,2
2019-01-28,94122,6408,2
2019-01-28,94123,4664,2
2019-01-28,94124,124,2
2019-01-28,94127,3511,2
2019-01-28,94131,633,2
2019-01-28,94132,776,2
2019-01-28,94133,3759,2
2019-01-28,94134,827,2
2019-01-28,NA,1210,2
2019-01-29,94102,4032,3
2019-01-29,94103,6501,3
2019-01-29,94104,499,3
2019-01-29,94105,2993,3
2019-01-29,94107,5439,3
2019-01-29,94108,1353,3
2019-01-29,94109,5652,3
2019-01-29,94110,9614,3
2019-01-29,94111,4256,3
2019-01-29,94112,2537,3
2019-01-29,94114,3235,3
2019-01-29,94115,4956,3
2019-01-29,94116,1517,3
2019-01-29,94117,2424,3
2019-01-29,94118,8514,3
2019-01-29,94121,3414,3
2019-01-29,94122,6567,3
2019-01-29,94123,5126,3
2019-01-29,94124,125,3
2019-01-29,94127,3224,3
2019-01-29,94131,594,3
2019-01-29,94132,774,3
2019-01-29,94133,3772,3
2019-01-29,94134,1040,3
2019-01-29,NA,1399,3
2019-01-30,94102,4146,4
2019-01-30,94103,6518,4
2019-01-30,94104,518,4
2019-01-30,94105,2836,4
2019-01-30,94107,5796,4
2019-01-30,94108,1424,4
2019-01-30,94109,5740,4
2019-01-30,94110,9614,4
2019-01-30,94111,4408,4
2019-01-30,94112,3352,4
2019-01-30,94114,3422,4
2019-01-30,94115,4831,4
2019-01-30,94116,1592,4
2019-01-30,94117,2391,4
2019-01-30,94118,8508,4
2019-01-30,94121,3111,4
2019-01-30,94122,6265,4
2019-01-30,94123,4976,4
2019-01-30,94124,119,4
2019-01-30,94127,3426,4
2019-01-30,94131,617,4
2019-01-30,94132,845,4
2019-01-30,94133,3803,4
2019-01-30,94134,1156,4
2019-01-30,NA,1484,4
2019-01-31,94102,3917,5
2019-01-31,94103,6869,5
2019-01-31,94104,586,5
2019-01-31,94105,2829,5
2019-01-31,94107,5619,5
2019-01-31,94108,1439,5
2019-01-31,94109,5633,5
2019-01-31,94110,9346,5
2019-01-31,94111,4465,5
2019-01-31,94112,3436,5
2019-01-31,94114,3544,5
2019-01-31,94115,4897,5
2019-01-31,94116,1589,5
2019-01-31,94117,2434,5
2019-01-31,94118,8655,5
2019-01-31,94121,3299,5
2019-01-31,94122,6164,5
2019-01-31,94123,5093,5
2019-01-31,94124,133,5
2019-01-31,94127,3381,5
2019-01-31,94131,591,5
2019-01-31,94132,869,5
2019-01-31,94133,3778,5
2019-01-31,94134,1068,5
2019-01-31,NA,1495,5
2019-02-01,94102,4109,6
2019-02-01,94103,6896,6
2019-02-01,94104,480,6
2019-02-01,94105,2688,6
2019-02-01,94107,5610,6
2019-02-01,94108,1380,6
2019-02-01,94109,5871,6
2019-02-01,94110,10048,6
2019-02-01,94111,4158,6
2019-02-01,94112,3488,6
2019-02-01,94114,3687,6
2019-02-01,94115,4981,6
2019-02-01,94116,1679,6
2019-02-01,94117,2715,6
2019-02-01,94118,9058,6
2019-02-01,94121,3531,6
2019-02-01,94122,6746,6
2019-02-01,94123,5182,6
2019-02-01,94124,158,6
2019-02-01,94127,3514,6
2019-02-01,94131,631,6
2019-02-01,94132,877,6
2019-02-01,94133,3905,6
2019-02-01,94134,1117,6
2019-02-01,NA,1818,6
2019-02-02,94102,4811,7
2019-02-02,94103,6388,7
2019-02-02,94104,938,7
2019-02-02,94105,3316,7
2019-02-02,94107,5228,7
2019-02-02,94108,2001,7
2019-02-02,94109,7291,7
2019-02-02,94110,10518,7
2019-02-02,94111,4077,7
2019-02-02,94112,3073,7
2019-02-02,94114,3839,7
2019-02-02,94115,4843,7
2019-02-02,94116,1913,7
2019-02-02,94117,3140,7
2019-02-02,94118,9437,7
2019-02-02,94121,3726,7
2019-02-02,94122,6895,7
2019-02-02,94123,5300,7
2019-02-02,94124,109,7
2019-02-02,94127,3610,7
2019-02-02,94131,659,7
2019-02-02,94132,704,7
2019-02-02,94133,4227,7
2019-02-02,94134,1012,7
2019-02-02,NA,1980,7
2019-02-04,94102,3714,2
2019-02-04,94103,5991,2
2019-02-04,94104,506,2
2019-02-04,94105,2504,2
2019-02-04,94107,5028,2
2019-02-04,94108,1360,2
2019-02-04,94109,5615,2
2019-02-04,94110,8976,2
2019-02-04,94111,3652,2
2019-02-04,94112,2899,2
2019-02-04,94114,3187,2
2019-02-04,94115,4671,2
2019-02-04,94116,1527,2
2019-02-04,94117,2410,2
2019-02-04,94118,8250,2
2019-02-04,94121,3095,2
2019-02-04,94122,6666,2
2019-02-04,94123,4872,2
2019-02-04,94124,108,2
2019-02-04,94127,3227,2
2019-02-04,94131,522,2
2019-02-04,94132,739,2
2019-02-04,94133,3545,2
2019-02-04,94134,972,2
2019-02-04,NA,1431,2
2019-02-05,94102,3950,3
2019-02-05,94103,6326,3
2019-02-05,94104,479,3
2019-02-05,94105,2886,3
2019-02-05,94107,5398,3
2019-02-05,94108,1488,3
2019-02-05,94109,5809,3
2019-02-05,94110,8928,3
2019-02-05,94111,4426,3
2019-02-05,94112,2865,3
2019-02-05,94114,3031,3
2019-02-05,94115,5002,3
2019-02-05,94116,1268,3
2019-02-05,94117,2398,3
2019-02-05,94118,8158,3
2019-02-05,94121,3086,3
2019-02-05,94122,5083,3
2019-02-05,94123,5038,3
2019-02-05,94124,123,3
2019-02-05,94127,3320,3
2019-02-05,94131,558,3
2019-02-05,94132,801,3
2019-02-05,94133,3888,3
2019-02-05,94134,685,3
2019-02-05,NA,1502,3
2019-02-06,94102,4076,4
2019-02-06,94103,6464,4
2019-02-06,94104,614,4
2019-02-06,94105,2704,4
2019-02-06,94107,5762,4
2019-02-06,94108,1398,4
2019-02-06,94109,6271,4
2019-02-06,94110,9208,4
2019-02-06,94111,4315,4
2019-02-06,94112,2696,4
2019-02-06,94114,3082,4
2019-02-06,94115,4787,4
2019-02-06,94116,1408,4
2019-02-06,94117,2508,4
2019-02-06,94118,7544,4
2019-02-06,94121,2895,4
2019-02-06,94122,5721,4
2019-02-06,94123,5143,4
2019-02-06,94124,120,4
2019-02-06,94127,3156,4
2019-02-06,94131,567,4
2019-02-06,94132,882,4
2019-02-06,94133,4041,4
2019-02-06,94134,733,4
2019-02-06,NA,1423,4
2019-02-07,94102,4078,5
2019-02-07,94103,6293,5
2019-02-07,94104,499,5
2019-02-07,94105,2845,5
2019-02-07,94107,5616,5
2019-02-07,94108,1486,5
2019-02-07,94109,6671,5
2019-02-07,94110,8515,5
2019-02-07,94111,4494,5
2019-02-07,94112,2479,5
2019-02-07,94114,3361,5
2019-02-07,94115,4808,5
2019-02-07,94116,1321,5
2019-02-07,94117,2586,5
2019-02-07,94118,7777,5
2019-02-07,94121,2898,5
2019-02-07,94122,5430,5
2019-02-07,94123,5083,5
2019-02-07,94124,140,5
2019-02-07,94127,3234,5
2019-02-07,94131,524,5
2019-02-07,94132,805,5
2019-02-07,94133,4525,5
2019-02-07,94134,626,5
2019-02-07,NA,1414,5
2019-02-08,94102,3789,6
2019-02-08,94103,5474,6
2019-02-08,94104,404,6
2019-02-08,94105,2175,6
2019-02-08,94107,5011,6
2019-02-08,94108,1269,6
2019-02-08,94109,5828,6
2019-02-08,94110,7921,6
2019-02-08,94111,3629,6
2019-02-08,94112,2092,6
2019-02-08,94114,2904,6
2019-02-08,94115,4324,6
2019-02-08,94116,1200,6
2019-02-08,94117,2327,6
2019-02-08,94118,7020,6
2019-02-08,94121,2653,6
2019-02-08,94122,4801,6
2019-02-08,94123,4378,6
2019-02-08,94124,80,6
2019-02-08,94127,3005,6
2019-02-08,94131,536,6
2019-02-08,94132,719,6
2019-02-08,94133,3877,6
2019-02-08,94134,605,6
2019-02-08,NA,1565,6
2019-02-09,94102,4636,7
2019-02-09,94103,5963,7
2019-02-09,94104,809,7
2019-02-09,94105,3164,7
2019-02-09,94107,4791,7
2019-02-09,94108,2297,7
2019-02-09,94109,7887,7
2019-02-09,94110,9546,7
2019-02-09,94111,3857,7
2019-02-09,94112,2494,7
2019-02-09,94114,3651,7
2019-02-09,94115,5013,7
2019-02-09,94116,1537,7
2019-02-09,94117,2818,7
2019-02-09,94118,8436,7
2019-02-09,94121,3439,7
2019-02-09,94122,6171,7
2019-02-09,94123,5173,7
2019-02-09,94124,136,7
2019-02-09,94127,3598,7
2019-02-09,94131,624,7
2019-02-09,94132,694,7
2019-02-09,94133,5013,7
2019-02-09,94134,728,7
2019-02-09,NA,1960,7
2019-02-11,94102,3756,2
2019-02-11,94103,6125,2
2019-02-11,94104,544,2
2019-02-11,94105,2661,2
2019-02-11,94107,4783,2
2019-02-11,94108,1284,2
2019-02-11,94109,6331,2
2019-02-11,94110,8612,2
2019-02-11,94111,4405,2
2019-02-11,94112,2550,2
2019-02-11,94114,3322,2
2019-02-11,94115,4867,2
2019-02-11,94116,1315,2
2019-02-11,94117,2560,2
2019-02-11,94118,8336,2
2019-02-11,94121,3056,2
2019-02-11,94122,6028,2
2019-02-11,94123,4927,2
2019-02-11,94124,116,2
2019-02-11,94127,3222,2
2019-02-11,94131,566,2
2019-02-11,94132,808,2
2019-02-11,94133,4019,2
2019-02-11,94134,869,2
2019-02-11,NA,1283,2
2019-02-12,94102,3865,3
2019-02-12,94103,6334,3
2019-02-12,94104,462,3
2019-02-12,94105,2856,3
2019-02-12,94107,5023,3
2019-02-12,94108,1432,3
2019-02-12,94109,6533,3
2019-02-12,94110,9210,3
2019-02-12,94111,4435,3
2019-02-12,94112,3330,3
2019-02-12,94114,3502,3
2019-02-12,94115,5182,3
2019-02-12,94116,1447,3
2019-02-12,94117,2606,3
2019-02-12,94118,8499,3
2019-02-12,94121,3048,3
2019-02-12,94122,6172,3
2019-02-12,94123,4959,3
2019-02-12,94124,203,3
2019-02-12,94127,3208,3
2019-02-12,94131,586,3
2019-02-12,94132,773,3
2019-02-12,94133,3698,3
2019-02-12,94134,995,3
2019-02-12,NA,1417,3
2019-02-13,94102,3482,4
2019-02-13,94103,5865,4
2019-02-13,94104,371,4
2019-02-13,94105,2324,4
2019-02-13,94107,4893,4
2019-02-13,94108,1209,4
2019-02-13,94109,5522,4
2019-02-13,94110,8203,4
2019-02-13,94111,3720,4
2019-02-13,94112,3054,4
2019-02-13,94114,3204,4
2019-02-13,94115,4460,4
2019-02-13,94116,1407,4
2019-02-13,94117,2580,4
2019-02-13,94118,7434,4
2019-02-13,94121,2688,4
2019-02-13,94122,5199,4
2019-02-13,94123,4711,4
2019-02-13,94124,109,4
2019-02-13,94127,2904,4
2019-02-13,94131,529,4
2019-02-13,94132,819,4
2019-02-13,94133,3253,4
2019-02-13,94134,869,4
2019-02-13,NA,1214,4
2019-02-14,94102,3804,5
2019-02-14,94103,6606,5
2019-02-14,94104,436,5
2019-02-14,94105,2698,5
2019-02-14,94107,5191,5
2019-02-14,94108,1396,5
2019-02-14,94109,6376,5
2019-02-14,94110,8408,5
2019-02-14,94111,4172,5
2019-02-14,94112,3206,5
2019-02-14,94114,3506,5
2019-02-14,94115,5024,5
2019-02-14,94116,1422,5
2019-02-14,94117,2722,5
2019-02-14,94118,8281,5
2019-02-14,94121,3089,5
2019-02-14,94122,5804,5
2019-02-14,94123,5073,5
2019-02-14,94124,125,5
2019-02-14,94127,3293,5
2019-02-14,94131,530,5
2019-02-14,94132,894,5
2019-02-14,94133,3879,5
2019-02-14,94134,924,5
2019-02-14,NA,1584,5
2019-02-15,94102,4322,6
2019-02-15,94103,6797,6
2019-02-15,94104,492,6
2019-02-15,94105,2762,6
2019-02-15,94107,5313,6
2019-02-15,94108,1380,6
2019-02-15,94109,6981,6
2019-02-15,94110,9195,6
2019-02-15,94111,4171,6
2019-02-15,94112,3259,6
2019-02-15,94114,3449,6
2019-02-15,94115,5184,6
2019-02-15,94116,1433,6
2019-02-15,94117,2822,6
2019-02-15,94118,8438,6
2019-02-15,94121,3350,6
2019-02-15,94122,6342,6
2019-02-15,94123,4938,6
2019-02-15,94124,159,6
2019-02-15,94127,3308,6
2019-02-15,94131,613,6
2019-02-15,94132,860,6
2019-02-15,94133,4316,6
2019-02-15,94134,850,6
2019-02-15,NA,1694,6
2019-02-16,94102,4528,7
2019-02-16,94103,6147,7
2019-02-16,94104,869,7
2019-02-16,94105,3379,7
2019-02-16,94107,4556,7
2019-02-16,94108,2452,7
2019-02-16,94109,7777,7
2019-02-16,94110,9816,7
2019-02-16,94111,3915,7
2019-02-16,94112,2983,7
2019-02-16,94114,3575,7
2019-02-16,94115,4908,7
2019-02-16,94116,1616,7
2019-02-16,94117,3042,7
2019-02-16,94118,8070,7
2019-02-16,94121,3554,7
2019-02-16,94122,6365,7
2019-02-16,94123,5034,7
2019-02-16,94124,132,7
2019-02-16,94127,3334,7
2019-02-16,94131,553,7
2019-02-16,94132,601,7
2019-02-16,94133,5285,7
2019-02-16,94134,828,7
2019-02-16,NA,1929,7
2019-02-18,94102,3053,2
2019-02-18,94103,4872,2
2019-02-18,94104,366,2
2019-02-18,94105,2645,2
2019-02-18,94107,4133,2
2019-02-18,94108,1548,2
2019-02-18,94109,6076,2
2019-02-18,94110,7697,2
2019-02-18,94111,3624,2
2019-02-18,94112,2328,2
2019-02-18,94114,2827,2
2019-02-18,94115,3883,2
2019-02-18,94116,1216,2
2019-02-18,94117,2799,2
2019-02-18,94118,6935,2
2019-02-18,94121,3087,2
2019-02-18,94122,5157,2
2019-02-18,94123,4438,2
2019-02-18,94124,80,2
2019-02-18,94127,2637,2
2019-02-18,94131,464,2
2019-02-18,94132,488,2
2019-02-18,94133,4709,2
2019-02-18,94134,746,2
2019-02-18,NA,1421,2
2019-02-19,94102,4047,3
2019-02-19,94103,6670,3
2019-02-19,94104,501,3
2019-02-19,94105,2723,3
2019-02-19,94107,5218,3
2019-02-19,94108,1408,3
2019-02-19,94109,6271,3
2019-02-19,94110,8520,3
2019-02-19,94111,4328,3
2019-02-19,94112,2983,3
2019-02-19,94114,3273,3
2019-02-19,94115,4718,3
2019-02-19,94116,1549,3
2019-02-19,94117,2309,3
2019-02-19,94118,7652,3
2019-02-19,94121,3002,3
2019-02-19,94122,5983,3
2019-02-19,94123,4686,3
2019-02-19,94124,151,3
2019-02-19,94127,3123,3
2019-02-19,94131,558,3
2019-02-19,94132,748,3
2019-02-19,94133,4109,3
2019-02-19,94134,729,3
2019-02-19,NA,1341,3
2019-02-20,94102,4005,4
2019-02-20,94103,6621,4
2019-02-20,94104,542,4
2019-02-20,94105,2844,4
2019-02-20,94107,5245,4
2019-02-20,94108,1287,4
2019-02-20,94109,6212,4
2019-02-20,94110,9001,4
2019-02-20,94111,4345,4
2019-02-20,94112,2812,4
2019-02-20,94114,3439,4
2019-02-20,94115,4792,4
2019-02-20,94116,1640,4
2019-02-20,94117,2338,4
2019-02-20,94118,7816,4
2019-02-20,94121,3124,4
2019-02-20,94122,5558,4
2019-02-20,94123,4498,4
2019-02-20,94124,141,4
2019-02-20,94127,3357,4
2019-02-20,94131,558,4
2019-02-20,94132,812,4
2019-02-20,94133,3945,4
2019-02-20,94134,734,4
2019-02-20,NA,1402,4
2019-02-21,94102,3946,5
2019-02-21,94103,6685,5
2019-02-21,94104,509,5
2019-02-21,94105,2862,5
2019-02-21,94107,5624,5
2019-02-21,94108,1328,5
2019-02-21,94109,6064,5
2019-02-21,94110,8589,5
2019-02-21,94111,4208,5
2019-02-21,94112,2976,5
2019-02-21,94114,3421,5
2019-02-21,94115,4930,5
2019-02-21,94116,1600,5
2019-02-21,94117,2317,5
2019-02-21,94118,7923,5
2019-02-21,94121,3147,5
2019-02-21,94122,5704,5
2019-02-21,94123,4566,5
2019-02-21,94124,126,5
2019-02-21,94127,3409,5
2019-02-21,94131,529,5
2019-02-21,94132,757,5
2019-02-21,94133,4083,5
2019-02-21,94134,662,5
2019-02-21,NA,1379,5
2019-02-22,94102,4188,6
2019-02-22,94103,6800,6
2019-02-22,94104,481,6
2019-02-22,94105,3099,6
2019-02-22,94107,5863,6
2019-02-22,94108,1305,6
2019-02-22,94109,6276,6
2019-02-22,94110,9104,6
2019-02-22,94111,4375,6
2019-02-22,94112,2984,6
2019-02-22,94114,3522,6
2019-02-22,94115,4911,6
2019-02-22,94116,1632,6
2019-02-22,94117,2399,6
2019-02-22,94118,8333,6
2019-02-22,94121,3515,6
2019-02-22,94122,6462,6
2019-02-22,94123,4626,6
2019-02-22,94124,126,6
2019-02-22,94127,3318,6
2019-02-22,94131,567,6
2019-02-22,94132,751,6
2019-02-22,94133,4528,6
2019-02-22,94134,696,6
2019-02-22,NA,1700,6
2019-02-23,94102,4356,7
2019-02-23,94103,6412,7
2019-02-23,94104,862,7
2019-02-23,94105,3452,7
2019-02-23,94107,5060,7
2019-02-23,94108,1441,7
2019-02-23,94109,6976,7
2019-02-23,94110,9497,7
2019-02-23,94111,3954,7
2019-02-23,94112,2783,7
2019-02-23,94114,3586,7
2019-02-23,94115,5090,7
2019-02-23,94116,1771,7
2019-02-23,94117,2862,7
2019-02-23,94118,8328,7
2019-02-23,94121,3553,7
2019-02-23,94122,6776,7
2019-02-23,94123,4569,7
2019-02-23,94124,133,7
2019-02-23,94127,3566,7
2019-02-23,94131,587,7
2019-02-23,94132,691,7
2019-02-23,94133,4658,7
2019-02-23,94134,800,7
2019-02-23,NA,1930,7
2019-02-25,94102,3931,2
2019-02-25,94103,6139,2
2019-02-25,94104,487,2
2019-02-25,94105,2379,2
2019-02-25,94107,5061,2
2019-02-25,94108,1426,2
2019-02-25,94109,5874,2
2019-02-25,94110,8764,2
2019-02-25,94111,3884,2
2019-02-25,94112,2420,2
2019-02-25,94114,3146,2
2019-02-25,94115,4572,2
2019-02-25,94116,1515,2
2019-02-25,94117,2250,2
2019-02-25,94118,7432,2
2019-02-25,94121,2915,2
2019-02-25,94122,5905,2
2019-02-25,94123,4221,2
2019-02-25,94124,100,2
2019-02-25,94127,3340,2
2019-02-25,94131,501,2
2019-02-25,94132,693,2
2019-02-25,94133,3581,2
2019-02-25,94134,726,2
2019-02-25,NA,1119,2
2019-02-26,94102,3983,3
2019-02-26,94103,6604,3
2019-02-26,94104,437,3
2019-02-26,94105,2487,3
2019-02-26,94107,5477,3
2019-02-26,94108,1399,3
2019-02-26,94109,5930,3
2019-02-26,94110,8806,3
2019-02-26,94111,3856,3
2019-02-26,94112,2863,3
2019-02-26,94114,3112,3
2019-02-26,94115,4910,3
2019-02-26,94116,1461,3
2019-02-26,94117,2356,3
2019-02-26,94118,7493,3
2019-02-26,94121,2843,3
2019-02-26,94122,5787,3
2019-02-26,94123,4337,3
2019-02-26,94124,124,3
2019-02-26,94127,3263,3
2019-02-26,94131,546,3
2019-02-26,94132,747,3
2019-02-26,94133,3691,3
2019-02-26,94134,690,3
2019-02-26,NA,1080,3
2019-02-27,94102,4019,4
2019-02-27,94103,6677,4
2019-02-27,94104,502,4
2019-02-27,94105,2724,4
2019-02-27,94107,5424,4
2019-02-27,94108,1314,4
2019-02-27,94109,5978,4
2019-02-27,94110,8795,4
2019-02-27,94111,4084,4
2019-02-27,94112,3057,4
2019-02-27,94114,2929,4
2019-02-27,94115,4987,4
2019-02-27,94116,1496,4
2019-02-27,94117,2458,4
2019-02-27,94118,8447,4
2019-02-27,94121,3034,4
2019-02-27,94122,5863,4
2019-02-27,94123,4622,4
2019-02-27,94124,136,4
2019-02-27,94127,3155,4
2019-02-27,94131,558,4
2019-02-27,94132,743,4
2019-02-27,94133,3988,4
2019-02-27,94134,1010,4
2019-02-27,NA,1205,4
2019-02-28,94102,4143,5
2019-02-28,94103,6716,5
2019-02-28,94104,510,5
2019-02-28,94105,2911,5
2019-02-28,94107,5791,5
2019-02-28,94108,1390,5
2019-02-28,94109,6020,5
2019-02-28,94110,8617,5
2019-02-28,94111,4548,5
2019-02-28,94112,3136,5
2019-02-28,94114,3128,5
2019-02-28,94115,5271,5
2019-02-28,94116,1495,5
2019-02-28,94117,2494,5
2019-02-28,94118,8489,5
2019-02-28,94121,3156,5
2019-02-28,94122,5973,5
2019-02-28,94123,4669,5
2019-02-28,94124,136,5
2019-02-28,94127,3451,5
2019-02-28,94131,550,5
2019-02-28,94132,913,5
2019-02-28,94133,3941,5
2019-02-28,94134,976,5
2019-02-28,NA,1302,5
2019-03-01,94102,4482,6
2019-03-01,94103,6765,6
2019-03-01,94104,506,6
2019-03-01,94105,3116,6
2019-03-01,94107,5953,6
2019-03-01,94108,1504,6
2019-03-01,94109,6220,6
2019-03-01,94110,8876,6
2019-03-01,94111,4263,6
2019-03-01,94112,3130,6
2019-03-01,94114,3172,6
2019-03-01,94115,5304,6
2019-03-01,94116,1572,6
2019-03-01,94117,2544,6
2019-03-01,94118,8688,6
2019-03-01,94121,3328,6
2019-03-01,94122,6216,6
2019-03-01,94123,4709,6
2019-03-01,94124,134,6
2019-03-01,94127,3377,6
2019-03-01,94131,502,6
2019-03-01,94132,884,6
2019-03-01,94133,4498,6
2019-03-01,94134,998,6
2019-03-01,NA,1661,6
2019-03-02,94102,4482,7
2019-03-02,94103,6229,7
2019-03-02,94104,883,7
2019-03-02,94105,3353,7
2019-03-02,94107,5066,7
2019-03-02,94108,2264,7
2019-03-02,94109,7162,7
2019-03-02,94110,9397,7
2019-03-02,94111,3818,7
2019-03-02,94112,2658,7
2019-03-02,94114,3408,7
2019-03-02,94115,5059,7
2019-03-02,94116,1678,7
2019-03-02,94117,2921,7
2019-03-02,94118,8409,7
2019-03-02,94121,3513,7
2019-03-02,94122,6484,7
2019-03-02,94123,4380,7
2019-03-02,94124,103,7
2019-03-02,94127,3493,7
2019-03-02,94131,592,7
2019-03-02,94132,669,7
2019-03-02,94133,4686,7
2019-03-02,94134,954,7
2019-03-02,NA,1751,7
2019-03-04,94102,3763,2
2019-03-04,94103,6509,2
2019-03-04,94104,467,2
2019-03-04,94105,2762,2
2019-03-04,94107,5267,2
2019-03-04,94108,1449,2
2019-03-04,94109,5995,2
2019-03-04,94110,8867,2
2019-03-04,94111,3949,2
2019-03-04,94112,2628,2
2019-03-04,94114,3204,2
2019-03-04,94115,4666,2
2019-03-04,94116,1461,2
2019-03-04,94117,2351,2
2019-03-04,94118,8047,2
2019-03-04,94121,3163,2
2019-03-04,94122,6118,2
2019-03-04,94123,4366,2
2019-03-04,94124,117,2
2019-03-04,94127,3248,2
2019-03-04,94131,663,2
2019-03-04,94132,821,2
2019-03-04,94133,3798,2
2019-03-04,94134,934,2
2019-03-04,NA,1226,2
2019-03-05,94102,3742,3
2019-03-05,94103,6636,3
2019-03-05,94104,503,3
2019-03-05,94105,2708,3
2019-03-05,94107,5367,3
2019-03-05,94108,1371,3
2019-03-05,94109,6324,3
2019-03-05,94110,8446,3
2019-03-05,94111,4059,3
2019-03-05,94112,2722,3
2019-03-05,94114,3250,3
2019-03-05,94115,4955,3
2019-03-05,94116,1324,3
2019-03-05,94117,2329,3
2019-03-05,94118,8059,3
2019-03-05,94121,3125,3
2019-03-05,94122,6050,3
2019-03-05,94123,4564,3
2019-03-05,94124,104,3
2019-03-05,94127,3232,3
2019-03-05,94131,612,3
2019-03-05,94132,796,3
2019-03-05,94133,3633,3
2019-03-05,94134,947,3
2019-03-05,NA,1383,3
2019-03-06,94102,3861,4
2019-03-06,94103,6532,4
2019-03-06,94104,538,4
2019-03-06,94105,2574,4
2019-03-06,94107,5532,4
2019-03-06,94108,1433,4
2019-03-06,94109,6164,4
2019-03-06,94110,8112,4
2019-03-06,94111,4110,4
2019-03-06,94112,2673,4
2019-03-06,94114,3254,4
2019-03-06,94115,4833,4
2019-03-06,94116,1529,4
2019-03-06,94117,2311,4
2019-03-06,94118,8109,4
2019-03-06,94121,3008,4
2019-03-06,94122,6214,4
2019-03-06,94123,4655,4
2019-03-06,94124,94,4
2019-03-06,94127,3179,4
2019-03-06,94131,652,4
2019-03-06,94132,824,4
2019-03-06,94133,3879,4
2019-03-06,94134,884,4
2019-03-06,NA,1376,4
2019-03-07,94102,4173,5
2019-03-07,94103,6764,5
2019-03-07,94104,455,5
2019-03-07,94105,2895,5
2019-03-07,94107,5662,5
2019-03-07,94108,1436,5
2019-03-07,94109,6244,5
2019-03-07,94110,8424,5
2019-03-07,94111,4312,5
2019-03-07,94112,2676,5
2019-03-07,94114,3318,5
2019-03-07,94115,4818,5
2019-03-07,94116,1519,5
2019-03-07,94117,2275,5
2019-03-07,94118,8270,5
2019-03-07,94121,2978,5
2019-03-07,94122,5973,5
2019-03-07,94123,4603,5
2019-03-07,94124,166,5
2019-03-07,94127,3220,5
2019-03-07,94131,674,5
2019-03-07,94132,781,5
2019-03-07,94133,4331,5
2019-03-07,94134,907,5
2019-03-07,NA,1369,5
2019-03-08,94102,4207,6
2019-03-08,94103,7004,6
2019-03-08,94104,504,6
2019-03-08,94105,3126,6
2019-03-08,94107,5855,6
2019-03-08,94108,1468,6
2019-03-08,94109,6773,6
2019-03-08,94110,9333,6
2019-03-08,94111,4216,6
2019-03-08,94112,2926,6
2019-03-08,94114,3397,6
2019-03-08,94115,4920,6
2019-03-08,94116,1671,6
2019-03-08,94117,2539,6
2019-03-08,94118,8375,6
2019-03-08,94121,3332,6
2019-03-08,94122,6384,6
2019-03-08,94123,4536,6
2019-03-08,94124,144,6
2019-03-08,94127,3414,6
2019-03-08,94131,699,6
2019-03-08,94132,881,6
2019-03-08,94133,4785,6
2019-03-08,94134,949,6
2019-03-08,NA,1802,6
2019-03-09,94102,4809,7
2019-03-09,94103,6500,7
2019-03-09,94104,814,7
2019-03-09,94105,3481,7
2019-03-09,94107,4996,7
2019-03-09,94108,2350,7
2019-03-09,94109,7617,7
2019-03-09,94110,10349,7
2019-03-09,94111,4178,7
2019-03-09,94112,3127,7
2019-03-09,94114,3447,7
2019-03-09,94115,4913,7
2019-03-09,94116,1828,7
2019-03-09,94117,2917,7
2019-03-09,94118,8416,7
2019-03-09,94121,3388,7
2019-03-09,94122,6537,7
2019-03-09,94123,4687,7
2019-03-09,94124,111,7
2019-03-09,94127,3771,7
2019-03-09,94131,691,7
2019-03-09,94132,707,7
2019-03-09,94133,5186,7
2019-03-09,94134,1009,7
2019-03-09,NA,1952,7
2019-03-11,94102,4071,2
2019-03-11,94103,6730,2
2019-03-11,94104,496,2
2019-03-11,94105,2964,2
2019-03-11,94107,5393,2
2019-03-11,94108,1499,2
2019-03-11,94109,6282,2
2019-03-11,94110,9316,2
2019-03-11,94111,4141,2
2019-03-11,94112,3218,2
2019-03-11,94114,3075,2
2019-03-11,94115,4693,2
2019-03-11,94116,1590,2
2019-03-11,94117,2527,2
2019-03-11,94118,7854,2
2019-03-11,94121,3097,2
2019-03-11,94122,6290,2
2019-03-11,94123,4503,2
2019-03-11,94124,108,2
2019-03-11,94127,3519,2
2019-03-11,94131,681,2
2019-03-11,94132,806,2
