start_date_new,nhood,num_parking_meters,wday
2019-08-06,Hayes Valley,2390,3
2019-08-06,Inner Richmond,4612,3
2019-08-06,Inner Sunset,1825,3
2019-08-06,Japantown,1762,3
2019-08-06,Lakeshore,191,3
2019-08-06,Lone Mountain/USF,429,3
2019-08-06,Marina,4397,3
2019-08-06,Mission,9302,3
2019-08-06,Mission Bay,3228,3
2019-08-06,Nob Hill,2461,3
2019-08-06,Noe Valley,1585,3
2019-08-06,North Beach,3779,3
2019-08-06,Oceanview/Merced/Ingleside,214,3
2019-08-06,Outer Mission,1187,3
2019-08-06,Outer Richmond,3279,3
2019-08-06,Pacific Heights,2112,3
2019-08-06,Portola,823,3
2019-08-06,Potrero Hill,450,3
2019-08-06,Presidio Heights,1841,3
2019-08-06,Russian Hill,2304,3
2019-08-06,South of Market,5173,3
2019-08-06,Sunset/Parkside,5003,3
2019-08-06,Tenderloin,2697,3
2019-08-06,Visitacion Valley,170,3
2019-08-06,West of Twin Peaks,4466,3
2019-08-06,Western Addition,2207,3
2019-08-06,NA,1266,3
2019-08-07,Bayview Hunters Point,93,4
2019-08-07,Bernal Heights,1152,4
2019-08-07,Castro/Upper Market,1717,4
2019-08-07,Chinatown,2582,4
2019-08-07,Excelsior,1185,4
2019-08-07,Financial District/South Beach,9015,4
2019-08-07,Glen Park,360,4
2019-08-07,Golden Gate Park,26,4
2019-08-07,Haight Ashbury,1664,4
2019-08-07,Hayes Valley,2518,4
2019-08-07,Inner Richmond,4664,4
2019-08-07,Inner Sunset,2086,4
2019-08-07,Japantown,1754,4
2019-08-07,Lakeshore,180,4
2019-08-07,Lone Mountain/USF,413,4
2019-08-07,Marina,4424,4
2019-08-07,Mission,9380,4
2019-08-07,Mission Bay,3159,4
2019-08-07,Nob Hill,2305,4
2019-08-07,Noe Valley,1493,4
2019-08-07,North Beach,3854,4
2019-08-07,Oceanview/Merced/Ingleside,226,4
2019-08-07,Outer Mission,1258,4
2019-08-07,Outer Richmond,3243,4
2019-08-07,Pacific Heights,2190,4
2019-08-07,Portola,744,4
2019-08-07,Potrero Hill,508,4
2019-08-07,Presidio Heights,1811,4
2019-08-07,Russian Hill,2331,4
2019-08-07,South of Market,4944,4
2019-08-07,Sunset/Parkside,5102,4
2019-08-07,Tenderloin,2952,4
2019-08-07,Visitacion Valley,181,4
2019-08-07,West of Twin Peaks,4148,4
2019-08-07,Western Addition,2282,4
2019-08-07,NA,1325,4
2019-08-08,Bayview Hunters Point,132,5
2019-08-08,Bernal Heights,1287,5
2019-08-08,Castro/Upper Market,1765,5
2019-08-08,Chinatown,2634,5
2019-08-08,Excelsior,1256,5
2019-08-08,Financial District/South Beach,9502,5
2019-08-08,Glen Park,354,5
2019-08-08,Golden Gate Park,29,5
2019-08-08,Haight Ashbury,1766,5
2019-08-08,Hayes Valley,2507,5
2019-08-08,Inner Richmond,4803,5
2019-08-08,Inner Sunset,2260,5
2019-08-08,Japantown,1771,5
2019-08-08,Lakeshore,224,5
2019-08-08,Lone Mountain/USF,405,5
2019-08-08,Marina,4435,5
2019-08-08,Mission,9019,5
2019-08-08,Mission Bay,3206,5
2019-08-08,Nob Hill,2558,5
2019-08-08,Noe Valley,1499,5
2019-08-08,North Beach,3873,5
2019-08-08,Oceanview/Merced/Ingleside,267,5
2019-08-08,Outer Mission,1363,5
2019-08-08,Outer Richmond,3500,5
2019-08-08,Pacific Heights,2128,5
2019-08-08,Portola,782,5
2019-08-08,Potrero Hill,510,5
2019-08-08,Presidio Heights,1735,5
2019-08-08,Russian Hill,2269,5
2019-08-08,South of Market,5077,5
2019-08-08,Sunset/Parkside,4779,5
2019-08-08,Tenderloin,2929,5
2019-08-08,Visitacion Valley,157,5
2019-08-08,West of Twin Peaks,4207,5
2019-08-08,Western Addition,2125,5
2019-08-08,NA,1363,5
2019-08-09,Bayview Hunters Point,128,6
2019-08-09,Bernal Heights,1454,6
2019-08-09,Castro/Upper Market,1817,6
2019-08-09,Chinatown,2522,6
2019-08-09,Excelsior,1298,6
2019-08-09,Financial District/South Beach,9076,6
2019-08-09,Glen Park,374,6
2019-08-09,Golden Gate Park,41,6
2019-08-09,Haight Ashbury,1760,6
2019-08-09,Hayes Valley,2570,6
2019-08-09,Inner Richmond,4815,6
2019-08-09,Inner Sunset,2084,6
2019-08-09,Japantown,1764,6
2019-08-09,Lakeshore,135,6
2019-08-09,Lone Mountain/USF,456,6
2019-08-09,Marina,4375,6
2019-08-09,Mission,9981,6
2019-08-09,Mission Bay,3248,6
2019-08-09,Nob Hill,2573,6
2019-08-09,Noe Valley,1585,6
2019-08-09,North Beach,3785,6
2019-08-09,Oceanview/Merced/Ingleside,250,6
2019-08-09,Outer Mission,1232,6
2019-08-09,Outer Richmond,3773,6
2019-08-09,Pacific Heights,2236,6
2019-08-09,Portola,729,6
2019-08-09,Potrero Hill,489,6
2019-08-09,Presidio Heights,1809,6
2019-08-09,Russian Hill,2414,6
2019-08-09,South of Market,5031,6
2019-08-09,Sunset/Parkside,5228,6
2019-08-09,Tenderloin,2727,6
2019-08-09,Visitacion Valley,182,6
2019-08-09,West of Twin Peaks,4440,6
2019-08-09,Western Addition,2228,6
2019-08-09,NA,1464,6
2019-08-10,Bayview Hunters Point,60,7
2019-08-10,Bernal Heights,1445,7
2019-08-10,Castro/Upper Market,1990,7
2019-08-10,Chinatown,2522,7
2019-08-10,Excelsior,1122,7
2019-08-10,Financial District/South Beach,9857,7
2019-08-10,Glen Park,420,7
2019-08-10,Golden Gate Park,52,7
2019-08-10,Haight Ashbury,1817,7
2019-08-10,Hayes Valley,2570,7
2019-08-10,Inner Richmond,4883,7
2019-08-10,Inner Sunset,2123,7
2019-08-10,Japantown,1445,7
2019-08-10,Lakeshore,32,7
2019-08-10,Lone Mountain/USF,441,7
2019-08-10,Marina,4677,7
2019-08-10,Mission,9415,7
2019-08-10,Mission Bay,2782,7
2019-08-10,Nob Hill,2667,7
2019-08-10,Noe Valley,1514,7
2019-08-10,North Beach,4169,7
2019-08-10,Oceanview/Merced/Ingleside,245,7
2019-08-10,Outer Mission,1045,7
2019-08-10,Outer Richmond,3920,7
2019-08-10,Pacific Heights,2149,7
2019-08-10,Portola,710,7
2019-08-10,Potrero Hill,349,7
2019-08-10,Presidio Heights,1385,7
2019-08-10,Russian Hill,2473,7
2019-08-10,South of Market,4121,7
2019-08-10,Sunset/Parkside,5025,7
2019-08-10,Tenderloin,2828,7
2019-08-10,Visitacion Valley,154,7
2019-08-10,West of Twin Peaks,4191,7
2019-08-10,Western Addition,1776,7
2019-08-10,NA,1543,7
2019-08-12,Bayview Hunters Point,119,2
2019-08-12,Bernal Heights,1168,2
2019-08-12,Castro/Upper Market,1791,2
2019-08-12,Chinatown,2518,2
2019-08-12,Excelsior,1103,2
2019-08-12,Financial District/South Beach,8689,2
2019-08-12,Glen Park,342,2
2019-08-12,Golden Gate Park,26,2
2019-08-12,Haight Ashbury,1831,2
2019-08-12,Hayes Valley,2454,2
2019-08-12,Inner Richmond,4746,2
2019-08-12,Inner Sunset,1933,2
2019-08-12,Japantown,1831,2
2019-08-12,Lakeshore,301,2
2019-08-12,Lone Mountain/USF,509,2
2019-08-12,Marina,4255,2
2019-08-12,Mission,9071,2
2019-08-12,Mission Bay,3170,2
2019-08-12,Nob Hill,2324,2
2019-08-12,Noe Valley,1441,2
2019-08-12,North Beach,3781,2
2019-08-12,Oceanview/Merced/Ingleside,229,2
2019-08-12,Outer Mission,1077,2
2019-08-12,Outer Richmond,3493,2
2019-08-12,Pacific Heights,2174,2
2019-08-12,Portola,658,2
2019-08-12,Potrero Hill,466,2
2019-08-12,Presidio Heights,1862,2
2019-08-12,Russian Hill,2258,2
2019-08-12,South of Market,4715,2
2019-08-12,Sunset/Parkside,5045,2
2019-08-12,Tenderloin,2622,2
2019-08-12,Visitacion Valley,166,2
2019-08-12,West of Twin Peaks,4171,2
2019-08-12,Western Addition,2221,2
2019-08-12,NA,1101,2
2019-08-13,Bayview Hunters Point,140,3
2019-08-13,Bernal Heights,1147,3
2019-08-13,Castro/Upper Market,1793,3
2019-08-13,Chinatown,2567,3
2019-08-13,Excelsior,1196,3
2019-08-13,Financial District/South Beach,9302,3
2019-08-13,Glen Park,349,3
2019-08-13,Golden Gate Park,21,3
2019-08-13,Haight Ashbury,1616,3
2019-08-13,Hayes Valley,2548,3
2019-08-13,Inner Richmond,4744,3
2019-08-13,Inner Sunset,2019,3
2019-08-13,Japantown,2021,3
2019-08-13,Lakeshore,201,3
2019-08-13,Lone Mountain/USF,446,3
2019-08-13,Marina,4387,3
2019-08-13,Mission,9133,3
2019-08-13,Mission Bay,3345,3
2019-08-13,Nob Hill,2346,3
2019-08-13,Noe Valley,1452,3
2019-08-13,North Beach,3901,3
2019-08-13,Oceanview/Merced/Ingleside,206,3
2019-08-13,Outer Mission,1111,3
2019-08-13,Outer Richmond,3261,3
2019-08-13,Pacific Heights,2232,3
2019-08-13,Portola,1055,3
2019-08-13,Potrero Hill,456,3
2019-08-13,Presidio Heights,1935,3
2019-08-13,Russian Hill,2376,3
2019-08-13,South of Market,5213,3
2019-08-13,Sunset/Parkside,4939,3
2019-08-13,Tenderloin,2672,3
2019-08-13,Visitacion Valley,129,3
2019-08-13,West of Twin Peaks,4185,3
2019-08-13,Western Addition,2215,3
2019-08-13,NA,1276,3
2019-08-14,Bayview Hunters Point,139,4
2019-08-14,Bernal Heights,1147,4
2019-08-14,Castro/Upper Market,1747,4
2019-08-14,Chinatown,2653,4
2019-08-14,Excelsior,1094,4
2019-08-14,Financial District/South Beach,9266,4
2019-08-14,Glen Park,380,4
2019-08-14,Golden Gate Park,33,4
2019-08-14,Haight Ashbury,1697,4
2019-08-14,Hayes Valley,2492,4
2019-08-14,Inner Richmond,4686,4
2019-08-14,Inner Sunset,1990,4
2019-08-14,Japantown,1904,4
2019-08-14,Lakeshore,224,4
2019-08-14,Lone Mountain/USF,440,4
2019-08-14,Marina,4578,4
2019-08-14,Mission,9302,4
2019-08-14,Mission Bay,3240,4
2019-08-14,Nob Hill,2287,4
2019-08-14,Noe Valley,1472,4
2019-08-14,North Beach,3738,4
2019-08-14,Oceanview/Merced/Ingleside,204,4
2019-08-14,Outer Mission,1113,4
2019-08-14,Outer Richmond,3244,4
2019-08-14,Pacific Heights,2120,4
2019-08-14,Portola,1105,4
2019-08-14,Potrero Hill,457,4
2019-08-14,Presidio Heights,1906,4
2019-08-14,Russian Hill,2275,4
2019-08-14,South of Market,4904,4
2019-08-14,Sunset/Parkside,4982,4
2019-08-14,Tenderloin,2745,4
2019-08-14,Visitacion Valley,168,4
2019-08-14,West of Twin Peaks,4156,4
2019-08-14,Western Addition,2082,4
2019-08-14,NA,1247,4
2019-08-15,Bayview Hunters Point,155,5
2019-08-15,Bernal Heights,1234,5
2019-08-15,Castro/Upper Market,1946,5
2019-08-15,Chinatown,2426,5
2019-08-15,Excelsior,1081,5
2019-08-15,Financial District/South Beach,9217,5
2019-08-15,Glen Park,394,5
2019-08-15,Golden Gate Park,16,5
2019-08-15,Haight Ashbury,1657,5
2019-08-15,Hayes Valley,2663,5
2019-08-15,Inner Richmond,4803,5
2019-08-15,Inner Sunset,2034,5
2019-08-15,Japantown,1931,5
2019-08-15,Lakeshore,233,5
2019-08-15,Lone Mountain/USF,437,5
2019-08-15,Marina,4491,5
2019-08-15,Mission,9278,5
2019-08-15,Mission Bay,3352,5
2019-08-15,Nob Hill,2321,5
2019-08-15,Noe Valley,1558,5
2019-08-15,North Beach,3772,5
2019-08-15,Oceanview/Merced/Ingleside,143,5
2019-08-15,Outer Mission,1019,5
2019-08-15,Outer Richmond,3487,5
2019-08-15,Pacific Heights,2202,5
2019-08-15,Portola,1010,5
2019-08-15,Potrero Hill,489,5
2019-08-15,Presidio Heights,1928,5
2019-08-15,Russian Hill,2258,5
2019-08-15,South of Market,4998,5
2019-08-15,Sunset/Parkside,5012,5
2019-08-15,Tenderloin,2843,5
2019-08-15,Visitacion Valley,162,5
2019-08-15,West of Twin Peaks,4309,5
2019-08-15,Western Addition,2160,5
2019-08-15,NA,1264,5
2019-08-16,Bayview Hunters Point,132,6
2019-08-16,Bernal Heights,1259,6
2019-08-16,Castro/Upper Market,1853,6
2019-08-16,Chinatown,2547,6
2019-08-16,Excelsior,1005,6
2019-08-16,Financial District/South Beach,8996,6
2019-08-16,Glen Park,407,6
2019-08-16,Golden Gate Park,15,6
2019-08-16,Haight Ashbury,1774,6
2019-08-16,Hayes Valley,2659,6
2019-08-16,Inner Richmond,4929,6
2019-08-16,Inner Sunset,2084,6
2019-08-16,Japantown,1855,6
2019-08-16,Lakeshore,141,6
2019-08-16,Lone Mountain/USF,425,6
2019-08-16,Marina,4483,6
2019-08-16,Mission,10012,6
2019-08-16,Mission Bay,3385,6
2019-08-16,Nob Hill,2415,6
2019-08-16,Noe Valley,1598,6
2019-08-16,North Beach,3923,6
2019-08-16,Oceanview/Merced/Ingleside,272,6
2019-08-16,Outer Mission,1051,6
2019-08-16,Outer Richmond,4068,6
2019-08-16,Pacific Heights,2209,6
2019-08-16,Portola,924,6
2019-08-16,Potrero Hill,404,6
2019-08-16,Presidio Heights,1956,6
2019-08-16,Russian Hill,2222,6
2019-08-16,South of Market,4875,6
2019-08-16,Sunset/Parkside,5215,6
2019-08-16,Tenderloin,2710,6
2019-08-16,Visitacion Valley,157,6
2019-08-16,West of Twin Peaks,4397,6
2019-08-16,Western Addition,2218,6
2019-08-16,NA,1442,6
2019-08-17,Bayview Hunters Point,70,7
2019-08-17,Bernal Heights,1405,7
2019-08-17,Castro/Upper Market,2070,7
2019-08-17,Chinatown,2640,7
2019-08-17,Excelsior,1048,7
2019-08-17,Financial District/South Beach,10282,7
2019-08-17,Glen Park,443,7
2019-08-17,Golden Gate Park,35,7
2019-08-17,Haight Ashbury,2063,7
2019-08-17,Hayes Valley,2626,7
2019-08-17,Inner Richmond,5040,7
2019-08-17,Inner Sunset,2110,7
2019-08-17,Japantown,1613,7
2019-08-17,Lakeshore,46,7
2019-08-17,Lone Mountain/USF,400,7
2019-08-17,Marina,4679,7
2019-08-17,Mission,9700,7
2019-08-17,Mission Bay,3103,7
2019-08-17,Nob Hill,2840,7
2019-08-17,Noe Valley,1575,7
2019-08-17,North Beach,4539,7
2019-08-17,Oceanview/Merced/Ingleside,282,7
2019-08-17,Outer Mission,1065,7
2019-08-17,Outer Richmond,4229,7
2019-08-17,Pacific Heights,2349,7
2019-08-17,Portola,767,7
2019-08-17,Potrero Hill,329,7
2019-08-17,Presidio Heights,1543,7
2019-08-17,Russian Hill,2438,7
2019-08-17,South of Market,4620,7
2019-08-17,Sunset/Parkside,5396,7
2019-08-17,Tenderloin,3002,7
2019-08-17,Visitacion Valley,123,7
2019-08-17,West of Twin Peaks,4611,7
2019-08-17,Western Addition,1704,7
2019-08-17,NA,1649,7
2019-08-19,Bayview Hunters Point,111,2
2019-08-19,Bernal Heights,1205,2
2019-08-19,Castro/Upper Market,1806,2
2019-08-19,Chinatown,2448,2
2019-08-19,Excelsior,1171,2
2019-08-19,Financial District/South Beach,8873,2
2019-08-19,Glen Park,420,2
2019-08-19,Golden Gate Park,17,2
2019-08-19,Haight Ashbury,1838,2
2019-08-19,Hayes Valley,2467,2
2019-08-19,Inner Richmond,4932,2
2019-08-19,Inner Sunset,1978,2
2019-08-19,Japantown,1853,2
2019-08-19,Lakeshore,148,2
2019-08-19,Lone Mountain/USF,496,2
2019-08-19,Marina,4367,2
2019-08-19,Mission,9205,2
2019-08-19,Mission Bay,3031,2
2019-08-19,Nob Hill,2475,2
2019-08-19,Noe Valley,1547,2
2019-08-19,North Beach,3752,2
2019-08-19,Oceanview/Merced/Ingleside,286,2
2019-08-19,Outer Mission,1388,2
2019-08-19,Outer Richmond,3701,2
2019-08-19,Pacific Heights,2048,2
2019-08-19,Portola,816,2
2019-08-19,Potrero Hill,414,2
2019-08-19,Presidio Heights,2065,2
2019-08-19,Russian Hill,2248,2
2019-08-19,South of Market,4599,2
2019-08-19,Sunset/Parkside,4918,2
2019-08-19,Tenderloin,2773,2
2019-08-19,Visitacion Valley,125,2
2019-08-19,West of Twin Peaks,4376,2
2019-08-19,Western Addition,2284,2
2019-08-19,NA,1191,2
2019-08-20,Bayview Hunters Point,160,3
2019-08-20,Bernal Heights,1398,3
2019-08-20,Castro/Upper Market,1878,3
2019-08-20,Chinatown,2292,3
2019-08-20,Excelsior,1183,3
2019-08-20,Financial District/South Beach,9292,3
2019-08-20,Glen Park,393,3
2019-08-20,Golden Gate Park,24,3
2019-08-20,Haight Ashbury,1785,3
2019-08-20,Hayes Valley,2522,3
2019-08-20,Inner Richmond,4845,3
2019-08-20,Inner Sunset,1913,3
2019-08-20,Japantown,1883,3
2019-08-20,Lakeshore,171,3
2019-08-20,Lone Mountain/USF,491,3
2019-08-20,Marina,4777,3
2019-08-20,Mission,9137,3
2019-08-20,Mission Bay,3263,3
2019-08-20,Nob Hill,2601,3
2019-08-20,Noe Valley,1503,3
2019-08-20,North Beach,3745,3
2019-08-20,Oceanview/Merced/Ingleside,267,3
2019-08-20,Outer Mission,1380,3
2019-08-20,Outer Richmond,3536,3
2019-08-20,Pacific Heights,2096,3
2019-08-20,Portola,741,3
2019-08-20,Potrero Hill,469,3
2019-08-20,Presidio Heights,2127,3
2019-08-20,Russian Hill,2299,3
2019-08-20,South of Market,4808,3
2019-08-20,Sunset/Parkside,5141,3
2019-08-20,Tenderloin,2684,3
2019-08-20,Visitacion Valley,209,3
2019-08-20,West of Twin Peaks,4465,3
2019-08-20,Western Addition,2181,3
2019-08-20,NA,1292,3
2019-08-21,Bayview Hunters Point,120,4
2019-08-21,Bernal Heights,1402,4
2019-08-21,Castro/Upper Market,1906,4
2019-08-21,Chinatown,2427,4
2019-08-21,Excelsior,1093,4
2019-08-21,Financial District/South Beach,9260,4
2019-08-21,Glen Park,338,4
2019-08-21,Golden Gate Park,23,4
2019-08-21,Haight Ashbury,1677,4
2019-08-21,Hayes Valley,2688,4
2019-08-21,Inner Richmond,4783,4
2019-08-21,Inner Sunset,1977,4
2019-08-21,Japantown,1740,4
2019-08-21,Lakeshore,163,4
2019-08-21,Lone Mountain/USF,456,4
2019-08-21,Marina,4595,4
2019-08-21,Mission,9293,4
2019-08-21,Mission Bay,3275,4
2019-08-21,Nob Hill,2381,4
2019-08-21,Noe Valley,1397,4
2019-08-21,North Beach,3573,4
2019-08-21,Oceanview/Merced/Ingleside,255,4
2019-08-21,Outer Mission,1287,4
2019-08-21,Outer Richmond,3452,4
2019-08-21,Pacific Heights,2156,4
2019-08-21,Portola,700,4
2019-08-21,Potrero Hill,461,4
2019-08-21,Presidio Heights,2109,4
2019-08-21,Russian Hill,2226,4
2019-08-21,South of Market,5145,4
2019-08-21,Sunset/Parkside,4992,4
2019-08-21,Tenderloin,2761,4
2019-08-21,Visitacion Valley,207,4
2019-08-21,West of Twin Peaks,4448,4
2019-08-21,Western Addition,2209,4
2019-08-21,NA,1409,4
2019-08-22,Bayview Hunters Point,151,5
2019-08-22,Bernal Heights,1297,5
2019-08-22,Castro/Upper Market,1777,5
2019-08-22,Chinatown,2506,5
2019-08-22,Excelsior,1026,5
2019-08-22,Financial District/South Beach,9145,5
2019-08-22,Glen Park,350,5
2019-08-22,Golden Gate Park,21,5
2019-08-22,Haight Ashbury,1707,5
2019-08-22,Hayes Valley,2630,5
2019-08-22,Inner Richmond,4948,5
2019-08-22,Inner Sunset,1978,5
2019-08-22,Japantown,1724,5
2019-08-22,Lakeshore,208,5
2019-08-22,Lone Mountain/USF,430,5
2019-08-22,Marina,4635,5
2019-08-22,Mission,8879,5
2019-08-22,Mission Bay,3295,5
2019-08-22,Nob Hill,2334,5
2019-08-22,Noe Valley,1438,5
2019-08-22,North Beach,3577,5
2019-08-22,Oceanview/Merced/Ingleside,211,5
2019-08-22,Outer Mission,1246,5
2019-08-22,Outer Richmond,3565,5
2019-08-22,Pacific Heights,2249,5
2019-08-22,Portola,657,5
2019-08-22,Potrero Hill,492,5
2019-08-22,Presidio Heights,2019,5
2019-08-22,Russian Hill,2269,5
2019-08-22,South of Market,4931,5
2019-08-22,Sunset/Parkside,4788,5
2019-08-22,Tenderloin,2734,5
2019-08-22,Visitacion Valley,215,5
2019-08-22,West of Twin Peaks,4262,5
2019-08-22,Western Addition,2238,5
2019-08-22,NA,1243,5
2019-08-23,Bayview Hunters Point,129,6
2019-08-23,Bernal Heights,1416,6
2019-08-23,Castro/Upper Market,1867,6
2019-08-23,Chinatown,2420,6
2019-08-23,Excelsior,1116,6
2019-08-23,Financial District/South Beach,8935,6
2019-08-23,Glen Park,400,6
2019-08-23,Golden Gate Park,30,6
2019-08-23,Haight Ashbury,1761,6
2019-08-23,Hayes Valley,2635,6
2019-08-23,Inner Richmond,5135,6
2019-08-23,Inner Sunset,1973,6
2019-08-23,Japantown,1796,6
2019-08-23,Lakeshore,193,6
2019-08-23,Lone Mountain/USF,516,6
2019-08-23,Marina,4682,6
2019-08-23,Mission,9232,6
2019-08-23,Mission Bay,3421,6
2019-08-23,Nob Hill,2470,6
2019-08-23,Noe Valley,1462,6
2019-08-23,North Beach,3713,6
2019-08-23,Oceanview/Merced/Ingleside,202,6
2019-08-23,Outer Mission,1374,6
2019-08-23,Outer Richmond,3747,6
2019-08-23,Pacific Heights,2391,6
2019-08-23,Portola,668,6
2019-08-23,Potrero Hill,482,6
2019-08-23,Presidio Heights,2059,6
2019-08-23,Russian Hill,2311,6
2019-08-23,South of Market,5104,6
2019-08-23,Sunset/Parkside,4894,6
2019-08-23,Tenderloin,2765,6
2019-08-23,Visitacion Valley,203,6
2019-08-23,West of Twin Peaks,4492,6
2019-08-23,Western Addition,2275,6
2019-08-23,NA,1519,6
2019-08-24,Bayview Hunters Point,118,7
2019-08-24,Bernal Heights,1410,7
2019-08-24,Castro/Upper Market,2063,7
2019-08-24,Chinatown,2687,7
2019-08-24,Excelsior,1084,7
2019-08-24,Financial District/South Beach,9843,7
2019-08-24,Glen Park,424,7
2019-08-24,Golden Gate Park,54,7
2019-08-24,Haight Ashbury,1746,7
2019-08-24,Hayes Valley,2604,7
2019-08-24,Inner Richmond,5228,7
2019-08-24,Inner Sunset,1977,7
2019-08-24,Japantown,1723,7
2019-08-24,Lakeshore,62,7
2019-08-24,Lone Mountain/USF,430,7
2019-08-24,Marina,4694,7
2019-08-24,Mission,9351,7
2019-08-24,Mission Bay,3216,7
2019-08-24,Nob Hill,2852,7
2019-08-24,Noe Valley,1572,7
2019-08-24,North Beach,4307,7
2019-08-24,Oceanview/Merced/Ingleside,263,7
2019-08-24,Outer Mission,1221,7
2019-08-24,Outer Richmond,3979,7
2019-08-24,Pacific Heights,2288,7
2019-08-24,Portola,620,7
2019-08-24,Potrero Hill,352,7
2019-08-24,Presidio Heights,1667,7
2019-08-24,Russian Hill,2446,7
2019-08-24,South of Market,4737,7
2019-08-24,Sunset/Parkside,4892,7
2019-08-24,Tenderloin,2781,7
2019-08-24,Visitacion Valley,215,7
2019-08-24,West of Twin Peaks,4353,7
2019-08-24,Western Addition,1905,7
2019-08-24,NA,1678,7
2019-08-26,Bayview Hunters Point,106,2
2019-08-26,Bernal Heights,1293,2
2019-08-26,Castro/Upper Market,1702,2
2019-08-26,Chinatown,2387,2
2019-08-26,Excelsior,1010,2
2019-08-26,Financial District/South Beach,8877,2
2019-08-26,Glen Park,401,2
2019-08-26,Golden Gate Park,12,2
2019-08-26,Haight Ashbury,1592,2
2019-08-26,Hayes Valley,2446,2
2019-08-26,Inner Richmond,4600,2
2019-08-26,Inner Sunset,1858,2
2019-08-26,Japantown,1739,2
2019-08-26,Lakeshore,232,2
2019-08-26,Lone Mountain/USF,520,2
2019-08-26,Marina,4418,2
2019-08-26,Mission,8998,2
2019-08-26,Mission Bay,3173,2
2019-08-26,Nob Hill,2253,2
2019-08-26,Noe Valley,1385,2
2019-08-26,North Beach,3349,2
2019-08-26,Oceanview/Merced/Ingleside,252,2
2019-08-26,Outer Mission,1362,2
2019-08-26,Outer Richmond,3429,2
2019-08-26,Pacific Heights,2109,2
2019-08-26,Portola,665,2
2019-08-26,Potrero Hill,453,2
2019-08-26,Presidio Heights,2007,2
2019-08-26,Russian Hill,2167,2
2019-08-26,South of Market,4690,2
2019-08-26,Sunset/Parkside,4623,2
2019-08-26,Tenderloin,2527,2
2019-08-26,Visitacion Valley,172,2
2019-08-26,West of Twin Peaks,4196,2
2019-08-26,Western Addition,2338,2
2019-08-26,NA,1103,2
2019-08-27,Bayview Hunters Point,140,3
2019-08-27,Bernal Heights,1301,3
2019-08-27,Castro/Upper Market,1725,3
2019-08-27,Chinatown,2478,3
2019-08-27,Excelsior,1013,3
2019-08-27,Financial District/South Beach,9197,3
2019-08-27,Glen Park,345,3
2019-08-27,Golden Gate Park,14,3
2019-08-27,Haight Ashbury,1463,3
2019-08-27,Hayes Valley,2308,3
2019-08-27,Inner Richmond,4485,3
2019-08-27,Inner Sunset,1839,3
2019-08-27,Japantown,1886,3
2019-08-27,Lakeshore,245,3
2019-08-27,Lone Mountain/USF,534,3
2019-08-27,Marina,4402,3
2019-08-27,Mission,8672,3
2019-08-27,Mission Bay,3437,3
2019-08-27,Nob Hill,2447,3
2019-08-27,Noe Valley,1444,3
2019-08-27,North Beach,3386,3
2019-08-27,Oceanview/Merced/Ingleside,212,3
2019-08-27,Outer Mission,1330,3
2019-08-27,Outer Richmond,3428,3
2019-08-27,Pacific Heights,2096,3
2019-08-27,Portola,907,3
2019-08-27,Potrero Hill,469,3
2019-08-27,Presidio Heights,2037,3
2019-08-27,Russian Hill,2290,3
2019-08-27,South of Market,4976,3
2019-08-27,Sunset/Parkside,4699,3
2019-08-27,Tenderloin,2473,3
2019-08-27,Visitacion Valley,172,3
2019-08-27,West of Twin Peaks,4017,3
2019-08-27,Western Addition,2232,3
2019-08-27,NA,1293,3
2019-08-28,Bayview Hunters Point,107,4
2019-08-28,Bernal Heights,1270,4
2019-08-28,Castro/Upper Market,1748,4
2019-08-28,Chinatown,2473,4
2019-08-28,Excelsior,920,4
2019-08-28,Financial District/South Beach,8706,4
2019-08-28,Glen Park,349,4
2019-08-28,Golden Gate Park,9,4
2019-08-28,Haight Ashbury,1449,4
2019-08-28,Hayes Valley,2458,4
2019-08-28,Inner Richmond,4374,4
2019-08-28,Inner Sunset,1783,4
2019-08-28,Japantown,1813,4
2019-08-28,Lakeshore,195,4
2019-08-28,Lone Mountain/USF,485,4
2019-08-28,Marina,4304,4
2019-08-28,Mission,8903,4
2019-08-28,Mission Bay,3129,4
2019-08-28,Nob Hill,2361,4
2019-08-28,Noe Valley,1439,4
2019-08-28,North Beach,3313,4
2019-08-28,Oceanview/Merced/Ingleside,208,4
2019-08-28,Outer Mission,1216,4
2019-08-28,Outer Richmond,3495,4
2019-08-28,Pacific Heights,2028,4
2019-08-28,Portola,939,4
2019-08-28,Potrero Hill,499,4
2019-08-28,Presidio Heights,2052,4
2019-08-28,Russian Hill,2211,4
2019-08-28,South of Market,4786,4
2019-08-28,Sunset/Parkside,4429,4
2019-08-28,Tenderloin,2336,4
2019-08-28,Visitacion Valley,210,4
2019-08-28,West of Twin Peaks,4086,4
2019-08-28,Western Addition,2199,4
2019-08-28,NA,1254,4
2019-08-29,Bayview Hunters Point,122,5
2019-08-29,Bernal Heights,1308,5
2019-08-29,Castro/Upper Market,1834,5
2019-08-29,Chinatown,2322,5
2019-08-29,Excelsior,1012,5
2019-08-29,Financial District/South Beach,9126,5
2019-08-29,Glen Park,321,5
2019-08-29,Golden Gate Park,14,5
2019-08-29,Haight Ashbury,1460,5
2019-08-29,Hayes Valley,2504,5
2019-08-29,Inner Richmond,4401,5
2019-08-29,Inner Sunset,1771,5
2019-08-29,Japantown,1859,5
